target_word,target_group,attribute_word,attribute_group,cosine_similarity
shereen,Y,assault,B,0.3877207
shereen,Y,disaster,B,0.3847233
shereen,Y,hatred,B,0.36596054
shereen,Y,pollute,B,0.37476435
shereen,Y,tragedy,B,0.33611825
shereen,Y,divorce,B,0.30787224
shereen,Y,jail,B,0.33975488
shereen,Y,poverty,B,0.36561993
shereen,Y,ugly,B,0.2861462
shereen,Y,cancer,B,0.300701
shereen,Y,kill,B,0.31795165
shereen,Y,rotten,B,0.36039576
shereen,Y,vomit,B,0.38649434
shereen,Y,agony,B,0.34853533
shereen,Y,prison,B,0.34686708
temeka,Y,caress,A,0.3369685
temeka,Y,freedom,A,0.33440638
temeka,Y,health,A,0.37918645
temeka,Y,love,A,0.3110822
temeka,Y,peace,A,0.37187237
temeka,Y,cheer,A,0.33722126
temeka,Y,friend,A,0.37811977
temeka,Y,heaven,A,0.30319786
temeka,Y,loyal,A,0.37287125
temeka,Y,pleasure,A,0.2805604
temeka,Y,diamond,A,0.38448668
temeka,Y,gentle,A,0.3447981
temeka,Y,honest,A,0.28012937
temeka,Y,lucky,A,0.25363886
temeka,Y,rainbow,A,0.36128798
temeka,Y,diploma,A,0.40983832
temeka,Y,gift,A,0.38449165
temeka,Y,honor,A,0.34562153
temeka,Y,miracle,A,0.36147705
temeka,Y,sunrise,A,0.36245668
temeka,Y,family,A,0.40948945
temeka,Y,happy,A,0.33353722
temeka,Y,laughter,A,0.36006784
temeka,Y,paradise,A,0.3280025
temeka,Y,vacation,A,0.32749572
temeka,Y,abuse,B,0.33171266
temeka,Y,crash,B,0.35951263
temeka,Y,filth,B,0.33065003
temeka,Y,murder,B,0.37408555
temeka,Y,sickness,B,0.4094122
temeka,Y,accident,B,0.32927433
temeka,Y,death,B,0.394911
temeka,Y,grief,B,0.357131
temeka,Y,poison,B,0.3507938
temeka,Y,stink,B,0.32746512
temeka,Y,assault,B,0.3827011
temeka,Y,disaster,B,0.30293983
temeka,Y,hatred,B,0.3284757
temeka,Y,pollute,B,0.3303159
temeka,Y,tragedy,B,0.32962865
temeka,Y,divorce,B,0.33834827
temeka,Y,jail,B,0.35852212
temeka,Y,poverty,B,0.36694288
temeka,Y,ugly,B,0.2482065
temeka,Y,cancer,B,0.3118711
temeka,Y,kill,B,0.4056329
temeka,Y,rotten,B,0.26020408
temeka,Y,vomit,B,0.34352866
temeka,Y,agony,B,0.30281475
temeka,Y,prison,B,0.37773913
ebony,Y,caress,A,0.4713579
ebony,Y,freedom,A,0.4420082
ebony,Y,health,A,0.41312975
ebony,Y,love,A,0.4151267
ebony,Y,peace,A,0.47307163
ebony,Y,cheer,A,0.41732058
ebony,Y,friend,A,0.38837564
ebony,Y,heaven,A,0.43626884
ebony,Y,loyal,A,0.43448028
ebony,Y,pleasure,A,0.44046742
ebony,Y,diamond,A,0.62926984
ebony,Y,gentle,A,0.4169481
ebony,Y,honest,A,0.34874052
ebony,Y,lucky,A,0.36682826
ebony,Y,rainbow,A,0.53835124
ebony,Y,diploma,A,0.42346373
ebony,Y,gift,A,0.504581
ebony,Y,honor,A,0.47785875
ebony,Y,miracle,A,0.45021218
ebony,Y,sunrise,A,0.4832036
ebony,Y,family,A,0.3990819
ebony,Y,happy,A,0.3745141
ebony,Y,laughter,A,0.44873405
ebony,Y,paradise,A,0.46527022
ebony,Y,vacation,A,0.40904945
ebony,Y,abuse,B,0.41351333
ebony,Y,crash,B,0.42683434
ebony,Y,filth,B,0.32347777
ebony,Y,murder,B,0.47166803
ebony,Y,sickness,B,0.49970645
ebony,Y,accident,B,0.3865999
ebony,Y,death,B,0.44670302
ebony,Y,grief,B,0.47697636
ebony,Y,poison,B,0.4656717
ebony,Y,stink,B,0.41503227
ebony,Y,assault,B,0.4802816
ebony,Y,disaster,B,0.4092417
ebony,Y,hatred,B,0.4002934
ebony,Y,pollute,B,0.32732648
ebony,Y,tragedy,B,0.4910854
ebony,Y,divorce,B,0.41502202
ebony,Y,jail,B,0.42471597
ebony,Y,poverty,B,0.46292603
ebony,Y,ugly,B,0.39068794
ebony,Y,cancer,B,0.3428446
ebony,Y,kill,B,0.44803053
ebony,Y,rotten,B,0.30807066
ebony,Y,vomit,B,0.4048617
ebony,Y,agony,B,0.48229063
ebony,Y,prison,B,0.45441043
latisha,Y,caress,A,0.3384453
latisha,Y,freedom,A,0.33093464
latisha,Y,health,A,0.26813293
latisha,Y,love,A,0.37142986
latisha,Y,peace,A,0.3280032
latisha,Y,cheer,A,0.378337
latisha,Y,friend,A,0.29138848
latisha,Y,heaven,A,0.38376534
latisha,Y,loyal,A,0.3471275
latisha,Y,pleasure,A,0.3403983
latisha,Y,diamond,A,0.3285436
latisha,Y,gentle,A,0.33007842
latisha,Y,honest,A,0.33275157
latisha,Y,lucky,A,0.40534407
latisha,Y,rainbow,A,0.3098048
latisha,Y,diploma,A,0.31244683
latisha,Y,gift,A,0.30883878
latisha,Y,honor,A,0.34161928
latisha,Y,miracle,A,0.32358238
latisha,Y,sunrise,A,0.36690283
latisha,Y,family,A,0.23266685
latisha,Y,happy,A,0.36238337
latisha,Y,laughter,A,0.28686672
latisha,Y,paradise,A,0.34335297
latisha,Y,vacation,A,0.35774878
latisha,Y,abuse,B,0.36372298
latisha,Y,crash,B,0.4260074
latisha,Y,filth,B,0.4430031
latisha,Y,murder,B,0.37372118
latisha,Y,sickness,B,0.36312193
latisha,Y,accident,B,0.3139027
latisha,Y,death,B,0.34225821
latisha,Y,grief,B,0.32638985
latisha,Y,poison,B,0.32395434
latisha,Y,stink,B,0.3054497
latisha,Y,assault,B,0.39226905
latisha,Y,disaster,B,0.3727895
latisha,Y,hatred,B,0.3539219
latisha,Y,pollute,B,0.34104306
latisha,Y,tragedy,B,0.33567387
latisha,Y,divorce,B,0.29921758
latisha,Y,jail,B,0.34500676
latisha,Y,poverty,B,0.32070002
latisha,Y,ugly,B,0.35555685
latisha,Y,cancer,B,0.29612792
latisha,Y,kill,B,0.3113237
latisha,Y,rotten,B,0.3467633
latisha,Y,vomit,B,0.34095746
latisha,Y,agony,B,0.31648722
latisha,Y,prison,B,0.37533066
shaniqua,Y,caress,A,0.31690943
shaniqua,Y,freedom,A,0.35971144
shaniqua,Y,health,A,0.37775362
shaniqua,Y,love,A,0.30543512
shaniqua,Y,peace,A,0.37256905
shaniqua,Y,cheer,A,0.32528564
shaniqua,Y,friend,A,0.37688303
shaniqua,Y,heaven,A,0.29579479
shaniqua,Y,loyal,A,0.3935457
shaniqua,Y,pleasure,A,0.2662707
shaniqua,Y,diamond,A,0.3548766
shaniqua,Y,gentle,A,0.34959844
shaniqua,Y,honest,A,0.2987494
shaniqua,Y,lucky,A,0.25433362
shaniqua,Y,rainbow,A,0.42988992
shaniqua,Y,diploma,A,0.3713109
shaniqua,Y,gift,A,0.3547236
shaniqua,Y,honor,A,0.30814475
shaniqua,Y,miracle,A,0.2535963
shaniqua,Y,sunrise,A,0.34720445
shaniqua,Y,family,A,0.34287405
shaniqua,Y,happy,A,0.33383197
shaniqua,Y,laughter,A,0.33530173
shaniqua,Y,paradise,A,0.3445617
shaniqua,Y,vacation,A,0.3575877
shaniqua,Y,abuse,B,0.33319736
shaniqua,Y,crash,B,0.33323804
shaniqua,Y,filth,B,0.34919208
shaniqua,Y,murder,B,0.37207973
shaniqua,Y,sickness,B,0.42883456
shaniqua,Y,accident,B,0.3102849
shaniqua,Y,death,B,0.35601318
shaniqua,Y,grief,B,0.3839654
shaniqua,Y,poison,B,0.36211592
shaniqua,Y,stink,B,0.34261802
shaniqua,Y,assault,B,0.40924445
shaniqua,Y,disaster,B,0.34422782
shaniqua,Y,hatred,B,0.3745957
shaniqua,Y,pollute,B,0.43748608
shaniqua,Y,tragedy,B,0.33687878
shaniqua,Y,divorce,B,0.3603936
shaniqua,Y,jail,B,0.3832284
shaniqua,Y,poverty,B,0.39082384
shaniqua,Y,ugly,B,0.3643123
shaniqua,Y,cancer,B,0.32297522
shaniqua,Y,kill,B,0.39173695
shaniqua,Y,rotten,B,0.26954043
shaniqua,Y,vomit,B,0.3700217
shaniqua,Y,agony,B,0.3346042
shaniqua,Y,prison,B,0.3638185
tameisha,Y,caress,A,0.4401437
tameisha,Y,freedom,A,0.40160662
tameisha,Y,health,A,0.3893706
tameisha,Y,love,A,0.425696
tameisha,Y,peace,A,0.4136984
tameisha,Y,cheer,A,0.38477078
tameisha,Y,friend,A,0.41810375
tameisha,Y,heaven,A,0.4094554
tameisha,Y,loyal,A,0.42276806
tameisha,Y,pleasure,A,0.403097
tameisha,Y,diamond,A,0.39463937
tameisha,Y,gentle,A,0.4263235
tameisha,Y,honest,A,0.38634878
tameisha,Y,lucky,A,0.37380084
tameisha,Y,rainbow,A,0.43721092
tameisha,Y,diploma,A,0.3960194
tameisha,Y,gift,A,0.41659808
tameisha,Y,honor,A,0.3869688
tameisha,Y,miracle,A,0.41283685
tameisha,Y,sunrise,A,0.39465183
tameisha,Y,family,A,0.39097422
tameisha,Y,happy,A,0.40224734
tameisha,Y,laughter,A,0.3740932
tameisha,Y,paradise,A,0.41000232
tameisha,Y,vacation,A,0.427839
tameisha,Y,abuse,B,0.41763812
tameisha,Y,crash,B,0.42031443
tameisha,Y,filth,B,0.34855154
tameisha,Y,murder,B,0.3957972
tameisha,Y,sickness,B,0.46238458
tameisha,Y,accident,B,0.38124526
tameisha,Y,death,B,0.4087311
tameisha,Y,grief,B,0.4386176
tameisha,Y,poison,B,0.43735266
tameisha,Y,stink,B,0.36160642
tameisha,Y,assault,B,0.41245267
tameisha,Y,disaster,B,0.39242792
tameisha,Y,hatred,B,0.37941122
tameisha,Y,pollute,B,0.38093665
tameisha,Y,tragedy,B,0.3998615
tameisha,Y,divorce,B,0.40509298
tameisha,Y,jail,B,0.38278085
tameisha,Y,poverty,B,0.4026121
tameisha,Y,ugly,B,0.36823237
tameisha,Y,cancer,B,0.35861087
tameisha,Y,kill,B,0.38864946
tameisha,Y,rotten,B,0.35460293
tameisha,Y,vomit,B,0.33924255
tameisha,Y,agony,B,0.42355898
tameisha,Y,prison,B,0.41199595
teretha,Y,caress,A,0.3511713
teretha,Y,freedom,A,0.3513568
teretha,Y,health,A,0.39379764
teretha,Y,love,A,0.36677942
teretha,Y,peace,A,0.41010752
teretha,Y,cheer,A,0.36595142
teretha,Y,friend,A,0.35619465
teretha,Y,heaven,A,0.405533
teretha,Y,loyal,A,0.4046633
teretha,Y,pleasure,A,0.36480445
teretha,Y,diamond,A,0.45485324
teretha,Y,gentle,A,0.39825952
teretha,Y,honest,A,0.30743086
teretha,Y,lucky,A,0.31944233
teretha,Y,rainbow,A,0.4536961
teretha,Y,diploma,A,0.3574351
teretha,Y,gift,A,0.4168861
teretha,Y,honor,A,0.43096703
teretha,Y,miracle,A,0.36904797
teretha,Y,sunrise,A,0.3898318
teretha,Y,family,A,0.3286347
teretha,Y,happy,A,0.35330153
teretha,Y,laughter,A,0.37159827
teretha,Y,paradise,A,0.39138553
teretha,Y,vacation,A,0.328713
teretha,Y,abuse,B,0.35032684
teretha,Y,crash,B,0.38067478
teretha,Y,filth,B,0.3384872
teretha,Y,murder,B,0.378087
teretha,Y,sickness,B,0.40869677
teretha,Y,accident,B,0.36025238
teretha,Y,death,B,0.397752
teretha,Y,grief,B,0.40582216
teretha,Y,poison,B,0.44102398
teretha,Y,stink,B,0.33114752
teretha,Y,assault,B,0.39921713
teretha,Y,disaster,B,0.35193384
teretha,Y,hatred,B,0.36122742
teretha,Y,pollute,B,0.3732851
teretha,Y,tragedy,B,0.33959335
teretha,Y,divorce,B,0.36637703
teretha,Y,jail,B,0.42116025
teretha,Y,poverty,B,0.3376603
teretha,Y,ugly,B,0.30036187
teretha,Y,cancer,B,0.34901926
teretha,Y,kill,B,0.37683815
teretha,Y,rotten,B,0.27698565
teretha,Y,vomit,B,0.29990292
teretha,Y,agony,B,0.3780548
teretha,Y,prison,B,0.44744623
jasmine,Y,caress,A,0.32026014
jasmine,Y,freedom,A,0.37683004
jasmine,Y,health,A,0.28795147
jasmine,Y,love,A,0.3838021
jasmine,Y,peace,A,0.33419383
jasmine,Y,cheer,A,0.39994216
jasmine,Y,friend,A,0.31363353
jasmine,Y,heaven,A,0.35540876
jasmine,Y,loyal,A,0.41185755
jasmine,Y,pleasure,A,0.2989607
jasmine,Y,diamond,A,0.45535445
jasmine,Y,gentle,A,0.34850472
jasmine,Y,honest,A,0.30112976
jasmine,Y,lucky,A,0.3958618
jasmine,Y,rainbow,A,0.45597786
jasmine,Y,diploma,A,0.3904617
jasmine,Y,gift,A,0.34038883
jasmine,Y,honor,A,0.33442578
jasmine,Y,miracle,A,0.40259808
jasmine,Y,sunrise,A,0.41600096
jasmine,Y,family,A,0.31273013
jasmine,Y,happy,A,0.38371754
jasmine,Y,laughter,A,0.32057256
jasmine,Y,paradise,A,0.40984815
jasmine,Y,vacation,A,0.39035055
jasmine,Y,abuse,B,0.34291965
jasmine,Y,crash,B,0.39070845
jasmine,Y,filth,B,0.26552773
jasmine,Y,murder,B,0.41610563
jasmine,Y,sickness,B,0.35545853
jasmine,Y,accident,B,0.34292305
jasmine,Y,death,B,0.3752251
jasmine,Y,grief,B,0.34669092
jasmine,Y,poison,B,0.4644172
jasmine,Y,stink,B,0.2865875
jasmine,Y,assault,B,0.3849519
jasmine,Y,disaster,B,0.3901869
jasmine,Y,hatred,B,0.36908448
jasmine,Y,pollute,B,0.3142194
jasmine,Y,tragedy,B,0.3800615
jasmine,Y,divorce,B,0.36650664
jasmine,Y,jail,B,0.37357083
jasmine,Y,poverty,B,0.3462627
jasmine,Y,ugly,B,0.22651327
jasmine,Y,cancer,B,0.4068342
jasmine,Y,kill,B,0.33703274
jasmine,Y,rotten,B,0.30445224
jasmine,Y,vomit,B,0.36057216
jasmine,Y,agony,B,0.26601255
jasmine,Y,prison,B,0.3772591
latonya,Y,caress,A,0.3986486
latonya,Y,freedom,A,0.43179017
latonya,Y,health,A,0.4263688
latonya,Y,love,A,0.41030738
latonya,Y,peace,A,0.43709317
latonya,Y,cheer,A,0.41214883
latonya,Y,friend,A,0.4345991
latonya,Y,heaven,A,0.3605928
latonya,Y,loyal,A,0.44722223
latonya,Y,pleasure,A,0.36856514
latonya,Y,diamond,A,0.48243105
latonya,Y,gentle,A,0.481072
latonya,Y,honest,A,0.29348737
latonya,Y,lucky,A,0.35806257
latonya,Y,rainbow,A,0.46797636
latonya,Y,diploma,A,0.40978763
latonya,Y,gift,A,0.46565834
latonya,Y,honor,A,0.40753907
latonya,Y,miracle,A,0.4163372
latonya,Y,sunrise,A,0.407531
latonya,Y,family,A,0.41186142
latonya,Y,happy,A,0.4168129
latonya,Y,laughter,A,0.3834812
latonya,Y,paradise,A,0.44962916
latonya,Y,vacation,A,0.42726174
latonya,Y,abuse,B,0.40452737
latonya,Y,crash,B,0.43736553
latonya,Y,filth,B,0.31374174
latonya,Y,murder,B,0.39878833
latonya,Y,sickness,B,0.4536109
latonya,Y,accident,B,0.37936133
latonya,Y,death,B,0.38992178
latonya,Y,grief,B,0.41893613
latonya,Y,poison,B,0.46640447
latonya,Y,stink,B,0.37624198
latonya,Y,assault,B,0.44042313
latonya,Y,disaster,B,0.39715806
latonya,Y,hatred,B,0.37607014
latonya,Y,pollute,B,0.39305115
latonya,Y,tragedy,B,0.4132539
latonya,Y,divorce,B,0.38454264
latonya,Y,jail,B,0.49265796
latonya,Y,poverty,B,0.42330974
latonya,Y,ugly,B,0.28749454
latonya,Y,cancer,B,0.3877507
latonya,Y,kill,B,0.43753445
latonya,Y,rotten,B,0.26057816
latonya,Y,vomit,B,0.3529146
latonya,Y,agony,B,0.36957264
latonya,Y,prison,B,0.4679342
shanise,Y,caress,A,0.3905384
shanise,Y,freedom,A,0.39780235
shanise,Y,health,A,0.46053207
shanise,Y,love,A,0.38565952
shanise,Y,peace,A,0.37556902
shanise,Y,cheer,A,0.42383334
shanise,Y,friend,A,0.47095358
shanise,Y,heaven,A,0.33212662
shanise,Y,loyal,A,0.50335985
shanise,Y,pleasure,A,0.3756277
shanise,Y,diamond,A,0.47381252
shanise,Y,gentle,A,0.4470807
shanise,Y,honest,A,0.37626094
shanise,Y,lucky,A,0.38285333
shanise,Y,rainbow,A,0.4912502
shanise,Y,diploma,A,0.4443189
shanise,Y,gift,A,0.45101398
shanise,Y,honor,A,0.39359003
shanise,Y,miracle,A,0.38874236
shanise,Y,sunrise,A,0.4201081
shanise,Y,family,A,0.40106553
shanise,Y,happy,A,0.39972562
shanise,Y,laughter,A,0.3667637
shanise,Y,paradise,A,0.41638398
shanise,Y,vacation,A,0.45532542
shanise,Y,abuse,B,0.4246629
shanise,Y,crash,B,0.45538706
shanise,Y,filth,B,0.29261437
shanise,Y,murder,B,0.44251534
shanise,Y,sickness,B,0.4634113
shanise,Y,accident,B,0.39971176
shanise,Y,death,B,0.40310204
shanise,Y,grief,B,0.45752332
shanise,Y,poison,B,0.4813096
shanise,Y,stink,B,0.35994408
shanise,Y,assault,B,0.44437984
shanise,Y,disaster,B,0.41047096
shanise,Y,hatred,B,0.45918196
shanise,Y,pollute,B,0.40749294
shanise,Y,tragedy,B,0.43203974
shanise,Y,divorce,B,0.41150963
shanise,Y,jail,B,0.44916943
shanise,Y,poverty,B,0.42168334
shanise,Y,ugly,B,0.348686
shanise,Y,cancer,B,0.40871853
shanise,Y,kill,B,0.47665477
shanise,Y,rotten,B,0.31216943
shanise,Y,vomit,B,0.3866489
shanise,Y,agony,B,0.4049071
shanise,Y,prison,B,0.44485518
tanisha,Y,caress,A,0.4188402
tanisha,Y,freedom,A,0.36234766
tanisha,Y,health,A,0.383861
tanisha,Y,love,A,0.35945612
tanisha,Y,peace,A,0.3651694
tanisha,Y,cheer,A,0.3706367
tanisha,Y,friend,A,0.4030989
tanisha,Y,heaven,A,0.3764131
tanisha,Y,loyal,A,0.402052
tanisha,Y,pleasure,A,0.37123334
tanisha,Y,diamond,A,0.40472138
tanisha,Y,gentle,A,0.37877125
tanisha,Y,honest,A,0.36686122
tanisha,Y,lucky,A,0.36277285
tanisha,Y,rainbow,A,0.4203356
tanisha,Y,diploma,A,0.36149985
tanisha,Y,gift,A,0.3849106
tanisha,Y,honor,A,0.3295106
tanisha,Y,miracle,A,0.3625278
tanisha,Y,sunrise,A,0.4062471
tanisha,Y,family,A,0.34294203
tanisha,Y,happy,A,0.39597613
tanisha,Y,laughter,A,0.37363297
tanisha,Y,paradise,A,0.3655278
tanisha,Y,vacation,A,0.41349807
tanisha,Y,abuse,B,0.38664314
tanisha,Y,crash,B,0.38615555
tanisha,Y,filth,B,0.39576462
tanisha,Y,murder,B,0.36754993
tanisha,Y,sickness,B,0.4197464
tanisha,Y,accident,B,0.33769768
tanisha,Y,death,B,0.37333435
tanisha,Y,grief,B,0.41271636
tanisha,Y,poison,B,0.38361254
tanisha,Y,stink,B,0.35144755
tanisha,Y,assault,B,0.40128928
tanisha,Y,disaster,B,0.35385606
tanisha,Y,hatred,B,0.34308916
tanisha,Y,pollute,B,0.38450533
tanisha,Y,tragedy,B,0.36273918
tanisha,Y,divorce,B,0.3857191
tanisha,Y,jail,B,0.39673033
tanisha,Y,poverty,B,0.38763338
tanisha,Y,ugly,B,0.37479722
tanisha,Y,cancer,B,0.3504311
tanisha,Y,kill,B,0.35146293
tanisha,Y,rotten,B,0.33172885
tanisha,Y,vomit,B,0.34247088
tanisha,Y,agony,B,0.39473242
tanisha,Y,prison,B,0.41994193
tia,Y,caress,A,0.2764765
tia,Y,freedom,A,0.36301547
tia,Y,health,A,0.37048733
tia,Y,love,A,0.32671118
tia,Y,peace,A,0.36588058
tia,Y,cheer,A,0.37958837
tia,Y,friend,A,0.3669542
tia,Y,heaven,A,0.3701354
tia,Y,loyal,A,0.40268278
tia,Y,pleasure,A,0.33218813
tia,Y,diamond,A,0.43989995
tia,Y,gentle,A,0.32067746
tia,Y,honest,A,0.34661055
tia,Y,lucky,A,0.4460979
tia,Y,rainbow,A,0.46579096
tia,Y,diploma,A,0.36864007
tia,Y,gift,A,0.37355247
tia,Y,honor,A,0.37439024
tia,Y,miracle,A,0.41300797
tia,Y,sunrise,A,0.47163552
tia,Y,family,A,0.35558578
tia,Y,happy,A,0.39772397
tia,Y,laughter,A,0.37109882
tia,Y,paradise,A,0.3964534
tia,Y,vacation,A,0.4098363
tia,Y,abuse,B,0.3319437
tia,Y,crash,B,0.48846075
tia,Y,filth,B,0.29553467
tia,Y,murder,B,0.3868737
tia,Y,sickness,B,0.39436528
tia,Y,accident,B,0.3608439
tia,Y,death,B,0.34953266
tia,Y,grief,B,0.38001525
tia,Y,poison,B,0.44968337
tia,Y,stink,B,0.30867863
tia,Y,assault,B,0.38062227
tia,Y,disaster,B,0.40975055
tia,Y,hatred,B,0.33200836
tia,Y,pollute,B,0.31961408
tia,Y,tragedy,B,0.38822737
tia,Y,divorce,B,0.38461682
tia,Y,jail,B,0.38852713
tia,Y,poverty,B,0.3922273
tia,Y,ugly,B,0.27449536
tia,Y,cancer,B,0.3138587
tia,Y,kill,B,0.3332986
tia,Y,rotten,B,0.3526892
tia,Y,vomit,B,0.30368847
tia,Y,agony,B,0.35043862
tia,Y,prison,B,0.39406297
lakisha,Y,caress,A,0.39554653
lakisha,Y,freedom,A,0.41328678
lakisha,Y,health,A,0.44804883
lakisha,Y,love,A,0.41813034
lakisha,Y,peace,A,0.39396814
lakisha,Y,cheer,A,0.4210661
lakisha,Y,friend,A,0.41028738
lakisha,Y,heaven,A,0.40968046
lakisha,Y,loyal,A,0.42127514
lakisha,Y,pleasure,A,0.37468818
lakisha,Y,diamond,A,0.4232222
lakisha,Y,gentle,A,0.4329767
lakisha,Y,honest,A,0.28910342
lakisha,Y,lucky,A,0.33914748
lakisha,Y,rainbow,A,0.4592979
lakisha,Y,diploma,A,0.4285679
lakisha,Y,gift,A,0.43595442
lakisha,Y,honor,A,0.35499525
lakisha,Y,miracle,A,0.39476505
lakisha,Y,sunrise,A,0.4041993
lakisha,Y,family,A,0.4287613
lakisha,Y,happy,A,0.40734917
lakisha,Y,laughter,A,0.3591572
lakisha,Y,paradise,A,0.4112884
lakisha,Y,vacation,A,0.42504764
lakisha,Y,abuse,B,0.39658245
lakisha,Y,crash,B,0.419879
lakisha,Y,filth,B,0.3604366
lakisha,Y,murder,B,0.3776699
lakisha,Y,sickness,B,0.45459527
lakisha,Y,accident,B,0.38735437
lakisha,Y,death,B,0.40163204
lakisha,Y,grief,B,0.42130405
lakisha,Y,poison,B,0.42765522
lakisha,Y,stink,B,0.36617306
lakisha,Y,assault,B,0.43057472
lakisha,Y,disaster,B,0.39956564
lakisha,Y,hatred,B,0.39619547
lakisha,Y,pollute,B,0.45256647
lakisha,Y,tragedy,B,0.36155236
lakisha,Y,divorce,B,0.3968981
lakisha,Y,jail,B,0.48040414
lakisha,Y,poverty,B,0.40315884
lakisha,Y,ugly,B,0.30326813
lakisha,Y,cancer,B,0.40416545
lakisha,Y,kill,B,0.4022417
lakisha,Y,rotten,B,0.31616157
lakisha,Y,vomit,B,0.4128013
lakisha,Y,agony,B,0.3606254
lakisha,Y,prison,B,0.4334119
latoya,Y,caress,A,0.34247285
latoya,Y,freedom,A,0.3318417
latoya,Y,health,A,0.29236245
latoya,Y,love,A,0.35282648
latoya,Y,peace,A,0.3504628
latoya,Y,cheer,A,0.3257051
latoya,Y,friend,A,0.283323
latoya,Y,heaven,A,0.40201235
latoya,Y,loyal,A,0.28765887
latoya,Y,pleasure,A,0.34113955
latoya,Y,diamond,A,0.3020712
latoya,Y,gentle,A,0.32843295
latoya,Y,honest,A,0.29981235
latoya,Y,lucky,A,0.39616373
latoya,Y,rainbow,A,0.3230256
latoya,Y,diploma,A,0.29562473
latoya,Y,gift,A,0.28545827
latoya,Y,honor,A,0.32904965
latoya,Y,miracle,A,0.31716305
latoya,Y,sunrise,A,0.37325516
latoya,Y,family,A,0.22145182
latoya,Y,happy,A,0.3494956
latoya,Y,laughter,A,0.28943312
latoya,Y,paradise,A,0.40864533
latoya,Y,vacation,A,0.36782742
latoya,Y,abuse,B,0.3160175
latoya,Y,crash,B,0.3676616
latoya,Y,filth,B,0.42479956
latoya,Y,murder,B,0.35523534
latoya,Y,sickness,B,0.32239538
latoya,Y,accident,B,0.30790493
latoya,Y,death,B,0.34791982
latoya,Y,grief,B,0.27510303
latoya,Y,poison,B,0.3181118
latoya,Y,stink,B,0.25419778
latoya,Y,assault,B,0.36360878
latoya,Y,disaster,B,0.3308307
latoya,Y,hatred,B,0.31017834
latoya,Y,pollute,B,0.35325122
latoya,Y,tragedy,B,0.317936
latoya,Y,divorce,B,0.319085
latoya,Y,jail,B,0.3307242
latoya,Y,poverty,B,0.32910788
latoya,Y,ugly,B,0.32496172
latoya,Y,cancer,B,0.2799527
latoya,Y,kill,B,0.30801165
latoya,Y,rotten,B,0.3351163
latoya,Y,vomit,B,0.2879672
latoya,Y,agony,B,0.31982556
latoya,Y,prison,B,0.3535031
sharise,Y,caress,A,0.35876456
sharise,Y,freedom,A,0.36239076
sharise,Y,health,A,0.32798636
sharise,Y,love,A,0.3454896
sharise,Y,peace,A,0.4285975
sharise,Y,cheer,A,0.36119857
sharise,Y,friend,A,0.32574347
sharise,Y,heaven,A,0.4184616
sharise,Y,loyal,A,0.38259602
sharise,Y,pleasure,A,0.3542949
sharise,Y,diamond,A,0.43907702
sharise,Y,gentle,A,0.3730486
sharise,Y,honest,A,0.31444767
sharise,Y,lucky,A,0.34880733
sharise,Y,rainbow,A,0.45143408
sharise,Y,diploma,A,0.3610482
sharise,Y,gift,A,0.4479922
sharise,Y,honor,A,0.40173987
sharise,Y,miracle,A,0.37160265
sharise,Y,sunrise,A,0.4963906
sharise,Y,family,A,0.31897837
sharise,Y,happy,A,0.30763143
sharise,Y,laughter,A,0.27716523
sharise,Y,paradise,A,0.3537408
sharise,Y,vacation,A,0.35251847
sharise,Y,abuse,B,0.35942656
sharise,Y,crash,B,0.3673297
sharise,Y,filth,B,0.36177993
sharise,Y,murder,B,0.3720197
sharise,Y,sickness,B,0.41376168
sharise,Y,accident,B,0.33290994
sharise,Y,death,B,0.40064698
sharise,Y,grief,B,0.38567358
sharise,Y,poison,B,0.41638035
sharise,Y,stink,B,0.32154238
sharise,Y,assault,B,0.4001704
sharise,Y,disaster,B,0.3872855
sharise,Y,hatred,B,0.3764178
sharise,Y,pollute,B,0.34650424
sharise,Y,tragedy,B,0.36206967
sharise,Y,divorce,B,0.3859247
sharise,Y,jail,B,0.36589196
sharise,Y,poverty,B,0.3495829
sharise,Y,ugly,B,0.36782026
sharise,Y,cancer,B,0.3399878
sharise,Y,kill,B,0.3476715
sharise,Y,rotten,B,0.3204344
sharise,Y,vomit,B,0.32376045
sharise,Y,agony,B,0.33837813
sharise,Y,prison,B,0.40757856
tashika,Y,caress,A,0.40737873
tashika,Y,freedom,A,0.3490954
tashika,Y,health,A,0.35652167
tashika,Y,love,A,0.3615959
tashika,Y,peace,A,0.34297246
tashika,Y,cheer,A,0.38313425
tashika,Y,friend,A,0.3529654
tashika,Y,heaven,A,0.37531263
tashika,Y,loyal,A,0.39377406
tashika,Y,pleasure,A,0.335387
tashika,Y,diamond,A,0.36387053
tashika,Y,gentle,A,0.36034876
tashika,Y,honest,A,0.33854806
tashika,Y,lucky,A,0.3253957
tashika,Y,rainbow,A,0.37675762
tashika,Y,diploma,A,0.35969263
tashika,Y,gift,A,0.36722502
tashika,Y,honor,A,0.3409521
tashika,Y,miracle,A,0.35808218
tashika,Y,sunrise,A,0.39631557
tashika,Y,family,A,0.34235817
tashika,Y,happy,A,0.337065
tashika,Y,laughter,A,0.3367871
tashika,Y,paradise,A,0.3310619
tashika,Y,vacation,A,0.36380827
tashika,Y,abuse,B,0.377666
